287;Madison;984 East Calle Primera;Hartford;37033;SC;22-09-1985;710-552-7569;112.95
288;Van Buren;639 Camelback Rd;Harrisburg;85336;AR;08-08-1973;694-361-9353;63.25
289;Monroe;551 East Main Street;Carson City;55044;KY;01-11-1972;538-880-2406;119.88
290;Eisenhower;361 Tully Road East;Boston;61164;MT;09-06-1966;271-346-4274;83.09
291;Grant;460 Lake Tahoe Blvd.;Olympia;54200;LA;12-06-1989;483-869-4582;55.31
292;Johnson;889 Carpinteria North UNIT 19;Annapolis;87843;UT;23-01-1952;562-952-6241;84.53
293;Grant;414 1/4 Timberlane Drive;Raleigh;56891;NE;28-09-1977;817-694-4298;71.81
294;Adams;688 Carpinteria Avenue;Annapolis;66424;OR;13-09-1983;841-246-8240;109.84
295;Adams;288 South Roosevelt Drive BLDG 50;Tallahassee;50519;TX;08-07-1976;972-935-5819;10.62
296;Wilson;825 Castillo Drive;Pierre;73970;RI;29-08-1954;398-153-1155;40.11
297;Kennedy;791 Cabrillo Highway;Madison;59095;HI;11-12-1953;417-933-3813;108.01
298;Jefferson;58 Katella Avenue;Des Moines;59566;RI;08-02-1970;493-153-5256;112.59
299;Van Buren;717 Via Real NO 1;Montpelier;79295;AZ;21-11-1987;581-482-3532;35.27
300;Cleveland;116 1/4 Camelback Rd UNIT 26;Providence;15927;ID;17-01-1979;365-977-8465;77.07
301;Garfield;904 East Fry Blvd.;Helena;82806;VA;08-02-1990;319-665-6825;34.86
302;Fillmore;282 Calle Real;Trenton;48335;OK;02-09-1980;753-678-1158;64.64
303;Jackson;688 Greenwood Road;Concord;85593;AR;28-04-1958;887-722-3722;37.39
304;Reagan;801 Burnett Road;Denver;66945;GA;27-04-1971;539-810-6150;25.11
305;Van Buren;93 Padre Boulevard;Madison;43456;UT;18-07-1976;513-701-2707;6.71
306;Harding;71 Cleveland Ave.;Honolulu;20436;MN;24-02-1962;352-161-4731;9.11
307;Kennedy;420 South Highway;Annapolis;21859;LA;21-09-1963;535-942-1624;45.78
308;Jackson;464 Santa Monica Road BLDG 27;Saint Paul;72581;MO;20-10-1977;752-513-8511;46.82
309;Truman;307 3/4 Camelback Rd;Cheyenne;69528;AK;27-11-1950;397-486-7896;35.08
310;Ford;95 San Simeon;Montpelier;17145;FL;02-03-1958;427-521-4607;93.12
311;Coolidge;626 Hutchinson Rd;Tallahassee;76770;CA;08-03-1951;652-308-5564;55.93
312;Monroe;282 East Main Street NO 36;Lincoln;85474;MD;25-06-1977;835-845-1707;25.27
313;Taft;957 3/4 Santa Monica Road;Boston;31355;ME;07-07-1986;495-424-8928;48.02
314;Monroe;881 Katella Avenue BLDG 4;Bismarck;80490;NH;23-12-1958;709-663-6766;41.59
315;Harding;711 Santa Rosa South;Salem;17571;HI;04-09-1983;551-817-6964;42.24
316;Harrison;907 North Preisker Lane NO 30;Oklahoma City;72565;ND;21-02-1995;864-160-4319;62.18
317;Quincy;269 1/2 French Camp Turnpike Road UNIT 19;Helena;75976;MI;22-06-1983;257-179-4966;12.04
318;Hayes;114 1/2 East Fry Blvd.;Frankfort;79293;MO;20-12-1995;727-370-3722;21.48
319;Polk;758 1/2 San Diego Freeway;Hartford;47281;SC;21-06-1967;946-167-7599;85.55
320;Garfield;542 Jones Road STE 44;Austin;60197;CO;11-03-1991;215-110-8509;79.14
321;Carter;102 Fontaine Road;Austin;37766;MO;13-05-1962;382-616-3125;52.47
322;Coolidge;790 3/4 Carpinteria North;Boise;25250;NY;28-10-1976;809-741-4317;74.1
323;Reagan;418 Woodson Rd. APT 18;Little Rock;36462;NY;16-03-1990;664-171-1891;80.76
324;Hoover;445 N Kentwood;Madison;36485;HI;28-02-1984;614-932-1767;96.2
325;Harding;881 Santa Rosa North;Phoenix;41295;VT;11-09-1972;427-813-6619;31.85
326;Garfield;139 Katella Avenue;Honolulu;74105;ME;13-05-1957;886-729-4092;111.15
327;Harding;479 Santa Monica Road UNIT 37;Albany;35617;KY;02-09-1997;870-593-7574;21.51
328;Buchanan;549 E Fowler Avenue;Harrisburg;21157;ID;01-12-1997;795-245-2579;63.69
329;Adams;482 San Simeon APT 39;Nashville;78302;CO;14-01-1976;935-517-9053;68.37
330;Truman;257 Cerrillos Road;Frankfort;39796;MA;31-01-1962;703-118-7367;59.03
331;Monroe;335 Cabrillo Highway;Raleigh;27572;AR;11-04-1985;379-425-6941;22.48
332;Jackson;674 El Camino Real;Salt Lake City;50179;MD;15-07-1953;758-318-7804;114.66
333;Coolidge;777 Jean de la Fontaine;Tallahassee;40837;VT;18-10-1967;850-369-8193;42.77
334;Taft;562 South Highway;Salem;55842;NJ;27-05-1953;228-390-7681;43.84
335;Harrison;293 Corona Del Mar;Carson City;36455;MT;10-03-1960;894-779-7582;20.09
336;Carter;111 1/2 Moreno Drive;Honolulu;57399;FL;14-11-1961;836-859-7300;38.62
337;Garfield;88 1/4 East Calle Primera BLDG 7;Frankfort;45094;VA;24-09-1977;249-371-8101;6.39
338;Fillmore;857 S Rustle St;Lincoln;82332;HI;23-07-1973;670-346-2167;38.92
339;Roosevelt;554 North Ventu Park Road;Richmond;13200;MA;05-03-1986;920-839-4812;83.09
340;Roosevelt;432 San Simeon;Honolulu;78764;CA;28-10-1984;760-270-8032;42.85
341;Clinton;481 W. Russell St.;Montpelier;25523;RI;16-02-1973;775-631-5200;38.46
342;Eisenhower;680 1/2 Santa Rosa South;Frankfort;36359;PA;24-03-1955;891-416-8729;34.14
343;Tyler;713 Harbor Dr;Augusta;22603;WV;18-02-1951;405-810-1366;3.79
344;Truman;423 Jean de la Fontaine;Nashville;76921;PA;14-04-1993;725-425-9883;74.45
345;Harrison;873 3/4 Katella Avenue;Denver;33878;NV;01-09-1976;957-335-7144;6.4
346;Buchanan;629 Castillo Drive;Salem;32067;RI;16-10-1992;832-811-1593;65.06
347;Fillmore;796 N Kentwood;Charleston;43664;CO;15-04-1993;469-629-8783;23.05
348;Carter;52 Castillo Drive;Dover;61633;NE;07-10-1973;868-115-8722;116.26
349;Roosevelt;607 Santa Monica Road NO 18;Pierre;45898;GA;27-12-1990;457-807-8954;104.0
350;Wilson;991 Westside Freeway;Jackson;38312;DE;07-05-1994;335-272-9671;3.78
351;Taft;261 1/4 Castillo Drive;Lincoln;12400;ME;11-02-1978;246-286-8284;11.49
352;Van Buren;694 Carpinteria South;Montpelier;33582;AK;23-09-1951;337-112-4502;15.11
353;Eisenhower;266 Hutchinson Rd;Annapolis;46035;LA;28-11-1993;809-500-1956;89.13
354;Johnson;448 San Simeon UNIT 40;Jefferson City;81300;MD;07-05-1986;973-363-8839;86.74
355;Cleveland;196 Padre Boulevard;Annapolis;44563;MI;28-11-1969;818-394-8895;58.22
356;Nixon;43 Cerrillos Road;Austin;22343;MN;29-07-1959;378-499-9955;93.36
357;Johnson;502 Fairview Avenue;Albany;20541;AR;23-05-1980;651-365-2208;37.68
358;McKinley;2 Fontaine Road;Little Rock;76217;OH;16-12-1990;875-459-3711;103.04
359;Harding;485 Camelback Rd;Pierre;82376;SD;23-01-1994;664-773-2833;34.39
360;Eisenhower;365 Monroe Street UNIT 8;Boston;21585;SC;16-05-1973;610-630-2092;60.87
361;Jackson;409 San Diego Freeway;Raleigh;17999;PA;20-02-1979;281-253-5065;41.04
362;Arthur;498 North Preisker Lane;Hartford;41480;PA;10-02-1980;563-975-9987;102.97
363;Coolidge;512 San Luis Obispo North;Madison;13438;NY;14-01-1978;605-184-9256;61.28
364;Roosevelt;950 W. Russell St.;Santa Fe;18007;ME;22-03-1986;910-344-7638;98.6
365;Harrison;732 Burnett Road APT 49;Nashville;59145;KY;23-11-1971;700-303-3674;79.18
366;Harding;976 Erringer Road;Harrisburg;81865;OK;20-03-1978;991-892-4069;21.99
367;Johnson;370 Bayshore Freeway;Albany;74662;DE;01-01-1991;253-374-6389;79.97
368;Washington;267 Greenwood Road;Des Moines;60247;NC;01-05-1954;507-210-6818;60.83
369;Nixon;43 Cerrillos Road;Annapolis;84651;LA;18-06-1979;764-551-4721;63.41
370;Wilson;854 Fontaine Road BLDG 44;Tallahassee;31800;NH;03-08-1953;576-826-4372;90.21
371;Madison;529 Katella Avenue;Madison;28137;IN;05-03-1990;766-479-5340;10.59
372;Johnson;794 Monroe Street NO 38;Olympia;73802;MT;08-10-1975;267-338-6643;91.08
373;Eisenhower;69 3/4 Bayshore Freeway STE 3;Montpelier;67583;CO;14-05-1954;838-137-1438;15.07
374;Hayes;792 North Preisker Lane;Topeka;41656;AL;18-07-1954;452-391-4338;89.15
375;Kennedy;145 Cabrillo Highway;Providence;80630;TX;07-11-1961;701-226-3404;45.13
376;Taft;767 San Ysidro Blvd;Sacramento;79698;DE;03-12-1957;594-904-3653;114.02
377;Garfield;534 Lawrenceville Suwanee;Bismarck;12038;MN;21-03-1984;555-126-6086;20.35
378;Tyler;354 San Simeon STE 36;Lincoln;31649;NJ;14-03-1986;708-206-1597;39.63
379;Harrison;58 3/4 Bowles Avenue;Montpelier;67991;WI;10-02-1953;574-702-7954;40.04
380;Washington;435 Hutchinson Rd;Hartford;33024;VT;16-08-1997;918-351-9492;89.38
381;Adams;510 Camelback Rd APT 43;Des Moines;83776;DE;18-10-1965;678-524-4145;26.5
382;Monroe;904 Hutchinson Rd;Boston;15673;NJ;08-12-1987;838-900-3278;18.14
383;Adams;658 North Ventu Park Road STE 33;Cheyenne;11915;ND;24-03-1970;528-422-2033;79.96
384;Madison;497 San Luis Obispo North;Albany;50214;AZ;24-12-1961;404-708-1508;60.58
385;Adams;955 Santa Rosa North;Concord;47004;VA;05-10-1973;659-916-3531;76.44
386;Truman;19 French Camp Turnpike Road;Springfield;49575;IL;31-07-1983;796-451-3006;73.25
387;Roosevelt;946 Grandview Drive;Austin;48841;ID;28-09-1959;288-656-7205;3.82
388;Adams;83 Grandview Drive;Des Moines;81485;MI;13-11-1973;254-672-7273;99.3
389;Jefferson;274 San Ysidro Blvd;Annapolis;28024;SD;07-02-1956;311-695-5524;111.24
390;Jefferson;422 South Roosevelt Drive;Albany;26962;KY;29-03-1996;650-234-5179;56.54
391;Monroe;504 1/2 San Diego Freeway;Tallahassee;32729;VA;28-03-1992;239-663-8105;51.32
392;Quincy;231 1/4 Santa Ana Freeway;Austin;69111;NC;24-02-1954;810-317-7483;85.39
393;Wilson;979 South Highway;Augusta;60433;RI;02-04-1980;376-215-8496;55.47
394;Tyler;359 Santa Rosa South NO 9;Jackson;36464;MS;15-11-1991;840-397-3147;51.07
395;Harding;586 1/2 Jean de la Fontaine;Charleston;80434;DE;31-10-1952;793-381-9802;34.06
396;Polk;492 Harbor Dr;Carson City;44635;MT;15-07-1972;268-770-8325;111.94
397;Hayes;300 Hutchinson Rd;Montgomery;62805;MN;26-11-1997;799-628-4466;7.57
398;Van Buren;330 N Kentwood;Trenton;67017;ID;22-06-1971;239-346-4661;37.69
399;Johnson;712 Tully Road East;Hartford;65015;FL;15-04-1962;464-225-1309;54.79
400;Harrison;232 3/4 Redwood Highway;Santa Fe;52248;MA;07-03-1991;991-200-3330;3.59
401;Reagan;727 North Ventu Park Road APT 7;Lansing;54895;PA;25-06-1968;302-156-8454;82.36
402;Lincoln;548 Padre Boulevard;Lincoln;37404;MD;10-01-1996;422-263-2351;44.24
403;Washington;180 East Calle Primera;Lincoln;43248;VA;10-11-1968;248-241-7463;38.54
404;Harding;591 Westside Freeway APT 22;Topeka;65524;TX;01-12-1984;620-987-6928;76.16
405;Pierce;394 Lawrenceville Suwanee;Columbus;33082;LA;05-05-1981;868-739-9547;35.86
406;Quincy;975 Via Real;Helena;63421;ND;03-02-1976;525-523-9245;83.57
407;Harrison;774 Timberlane Drive UNIT 21;Albany;82570;IL;06-11-1974;303-862-2498;38.3
408;Washington;433 San Marcos;Lincoln;55368;AK;24-03-1982;401-599-4142;110.04
409;Roosevelt;886 3/4 South Highway;Santa Fe;81491;SD;20-08-1968;718-316-8102;96.95
410;Monroe;22 Tanger Blvd;Indianapolis;73843;MS;04-02-1970;724-359-3756;62.56
411;Nixon;642 Fontaine Road NO 16;Atlanta;27745;NV;09-10-1961;532-333-9776;21.75
412;Kennedy;288 Padre Boulevard;Frankfort;85209;WI;10-11-1954;705-847-7550;86.74
413;Ford;642 Richmond Hill;Annapolis;31836;IN;10-11-1992;203-893-1325;112.45
414;Hoover;19 Bowles Avenue;Richmond;13358;MT;25-04-1959;306-708-1939;26.09
415;Pierce;11 Santa Rosa North UNIT 48;Indianapolis;53203;NE;17-04-1970;671-925-9876;38.38
416;Taft;665 Calle Real;Denver;84165;MA;25-02-1964;949-854-3711;17.43
417;McKinley;882 Bayshore Freeway;Sacramento;40909;MA;11-02-1981;989-437-1659;103.37
418;Lincoln;561 N Kentwood APT 35;Topeka;87176;VA;12-07-1987;348-919-3661;83.9
419;Clinton;661 Santa Monica Road;Jackson;49260;WA;18-10-1974;280-124-8165;59.41
420;Arthur;226 Calle Real;Richmond;53916;RI;19-01-1964;327-296-6867;110.52
421;Carter;686 Fairview Avenue;Trenton;48022;GA;05-01-1986;546-552-3536;107.51
422;Quincy;990 Carpinteria Avenue APT 13;Columbus;55045;KY;26-05-1969;994-539-3813;7.79
423;Washington;548 Newbury Road;Concord;66176;GA;31-08-1960;639-512-8519;86.65
424;Kennedy;323 1/2 Carpinteria North BLDG 46;Charleston;24388;VT;20-10-1956;550-758-2105;21.71
425;Harding;747 Bailard Avenue UNIT 33;Sacramento;37871;MT;26-04-1989;754-690-9615;71.22
426;Van Buren;68 1/4 Timberlane Drive;Augusta;73163;PA;25-06-1959;939-355-1884;60.37
427;Adams;106 Santa Ana Freeway;Concord;45554;VT;29-03-1988;940-111-4297;4.59
428;Monroe;786 Katella Avenue;Albany;75302;IN;01-05-1997;566-266-4679;85.99
429;Hoover;919 Fontaine Road;Baton Rouge;37978;WA;30-03-1992;587-939-5386;53.21
430;Adams;797 North Ventu Park Road;Cheyenne;35838;WA;18-12-1993;318-422-5466;56.23
431;Carter;404 North Broadway Street STE 32;Boise;72882;OK;27-06-1979;387-538-8791;23.59
432;Truman;645 San Marcos;Little Rock;14641;PA;30-04-1974;512-331-8802;15.67
433;Cleveland;211 San Luis Obispo North;Raleigh;11818;MA;13-06-1984;526-347-2139;24.92
434;Nixon;788 Bayshore Freeway;Pierre;54131;KY;03-02-1961;997-942-5450;109.17
435;Van Buren;11 East Main Street;Nashville;79072;GA;19-04-1971;205-105-5166;42.08
436;Cleveland;604 Santa Ana Freeway;Columbus;63974;SD;27-12-1959;847-765-8147;80.06
437;Arthur;981 Jean de la Fontaine;Topeka;55842;MI;19-09-1959;657-227-1636;112.73
438;Harrison;530 E Fowler Avenue;Montgomery;73759;PA;04-04-1956;658-129-7380;64.33
439;Grant;376 1/4 Woodson Rd.;Salem;61401;MA;20-07-1995;340-237-6975;63.91
440;Johnson;233 South Roosevelt Drive;Jefferson City;14200;MI;21-06-1952;296-719-3599;14.39
441;Van Buren;21 E Fowler Avenue NO 31;Harrisburg;60521;HI;25-04-1954;883-289-2490;9.73
442;Coolidge;76 Camelback Rd;Concord;33931;HI;18-10-1993;304-325-7834;37.19
443;Johnson;330 E Fowler Avenue;Montpelier;80084;IL;22-10-1993;871-441-2612;7.27
444;Johnson;217 Fontaine Road;Frankfort;66862;ME;13-01-1995;207-985-2711;108.88
445;Nixon;489 1/2 East 1st Street APT 2;Honolulu;74605;WY;25-01-1988;429-661-8233;42.64
446;Madison;730 San Diego Freeway;Indianapolis;35490;MI;22-06-1963;753-309-9170;97.75
447;Roosevelt;63 Richmond Hill;Frankfort;15021;ID;21-09-1982;517-282-1460;108.65
448;Taylor;881 Moreno Drive;Providence;33066;CA;09-11-1975;489-821-6417;23.9
449;Eisenhower;378 San Ysidro Blvd APT 45;Baton Rouge;84399;AZ;04-02-1980;262-334-5988;93.66
450;Kennedy;660 Pacific Hwy S STE 1;Annapolis;35052;GA;15-08-1951;540-348-5987;75.76
451;Adams;408 3/4 S Rustle St;Nashville;22873;NV;08-02-1966;665-716-8402;85.48
452;Cleveland;543 3/4 Cerrillos Road;Salt Lake City;86364;CT;14-07-1996;374-545-5223;91.89
453;Garfield;96 3/4 San Marcos;Richmond;23816;VA;29-03-1951;806-594-9053;44.4
454;Buchanan;175 Grandview Drive;Pierre;43520;WV;11-01-1991;426-642-9935;104.82
455;Tyler;173 Harry S Truman Blvd;Bismarck;35101;ID;25-09-1953;874-732-2267;50.94
456;Polk;583 Santa Rosa South;Juneau;60084;SD;20-04-1989;371-443-7099;72.38
457;Hayes;321 Santa Rosa South;Raleigh;86998;NJ;09-03-1961;957-387-7865;76.26
458;Roosevelt;80 E Fowler Avenue STE 42;Santa Fe;72079;CA;19-06-1983;503-816-1801;90.04
459;Harrison;103 Bailard Avenue APT 14;Boise;17528;AK;11-10-1966;706-546-2636;34.63
460;Taylor;190 N Harrison St;Jefferson City;61149;TX;20-11-1950;226-954-3743;111.15
461;Harrison;2 1/4 S Rustle St;Providence;51164;AR;06-04-1996;416-258-2649;117.47
462;Roosevelt;226 Lawrenceville Suwanee APT 7;Indianapolis;74732;AZ;24-11-1962;706-902-1949;10.45
463;Fillmore;103 Pacific Hwy S;Trenton;62502;OR;23-12-1957;247-106-7239;74.75
464;Jackson;660 Calle Real;Boston;23766;WY;06-02-1953;487-968-4098;89.34
465;Taylor;996 N Harrison St;Nashville;75226;SC;15-12-1975;909-927-6679;47.12
466;Harrison;573 Hutchinson Rd;Concord;80892;LA;03-06-1955;329-672-5800;53.78
467;Truman;811 South Roosevelt Drive;Boise;39558;MA;20-06-1958;539-552-8833;50.41
468;Carter;117 Cerrillos Road;Lansing;21951;TN;07-02-1954;867-998-6235;110.95
469;Johnson;817 Redwood Highway;Hartford;51030;HI;21-01-1950;314-550-6773;84.02
470;Roosevelt;614 Milpas Street;Boise;81654;FL;10-11-1987;942-455-2128;45.58
471;Buchanan;351 1/2 Pacific Hwy S;Raleigh;84705;MN;23-04-1995;303-982-7115;76.37
472;Harrison;903 Camelback Rd;Jefferson City;74137;AL;30-04-1962;615-863-9834;26.06
473;Hoover;159 Carpinteria Avenue NO 46;Columbia;61640;AR;24-07-1982;903-103-9950;90.33
474;Johnson;887 1/4 Fairview Avenue;Jackson;14960;IN;19-01-1981;310-308-7493;96.4
475;Harding;800 Grandview Drive APT 47;Annapolis;64264;WY;10-09-1995;583-874-2335;87.85
476;Reagan;275 Santa Monica Road NO 45;Salt Lake City;13078;CA;20-02-1953;491-452-2581;109.04
477;Roosevelt;655 Harbor Dr UNIT 40;Austin;30900;LA;19-03-1986;867-256-2894;97.05
478;Cleveland;567 Santa Rosa South BLDG 26;Richmond;49095;UT;01-11-1983;924-676-5718;35.37
479;Reagan;584 Carpinteria Avenue BLDG 22;Columbus;84291;WI;04-11-1989;876-517-1721;78.82
480;Jefferson;511 Milpas Street;Raleigh;21808;RI;18-02-1994;337-398-4939;53.36
481;Coolidge;778 Timberlane Drive UNIT 46;Lansing;13131;IA;01-10-1963;763-970-6454;34.57
482;Harrison;862 Corona Del Mar;Salt Lake City;83532;MT;13-09-1955;717-496-1286;51.82
483;Lincoln;56 1/4 Padre Boulevard;Hartford;41101;NH;13-08-1964;775-800-7611;45.85
484;Carter;994 North Atherton Street;Augusta;36018;RI;04-03-1979;659-423-8835;40.54
485;Polk;947 Richmond Hill NO 37;Denver;33075;NE;27-10-1959;452-685-7396;4.16
486;McKinley;985 North Atherton Street;Des Moines;74489;MA;27-02-1986;805-397-4434;53.41
487;Taft;12 1/4 Jean de la Fontaine;Des Moines;41240;NH;02-10-1967;315-998-9496;118.11
488;Roosevelt;554 Cleveland Ave. UNIT 18;Des Moines;51552;WV;17-01-1955;606-304-1391;71.26
489;Harrison;746 Richmond Hill STE 15;Jefferson City;26670;MI;17-08-1987;546-935-2974;63.47
490;Cleveland;819 1/2 S Rustle St;Nashville;39121;PA;12-10-1966;214-645-5731;20.5
491;Taylor;119 Redwood Highway;Providence;18951;ID;09-11-1958;215-430-2225;60.06
492;Roosevelt;3 1/4 Camelback Rd;Albany;73567;OR;22-11-1960;760-309-7016;37.36
493;Polk;499 1/4 El Camino Real STE 37;Lincoln;14933;MD;23-03-1954;755-641-2758;83.37
494;Carter;575 1/2 East 1st Street APT 29;Boston;41307;MS;25-11-1987;420-575-6806;8.65
495;Harrison;335 Santa Rosa North APT 2;Santa Fe;23885;CT;18-01-1959;833-810-8120;43.73
496;Madison;981 Tully Road East;Boise;86641;OH;01-04-1980;719-646-1203;75.22
497;Harrison;717 Apalachee Parkway;Richmond;41369;KS;30-06-1992;337-344-9932;38.92
498;Arthur;120 Cleveland Ave.;Raleigh;68724;MA;25-01-1996;885-881-4988;115.45
499;Tyler;185 Jones Road UNIT 45;Raleigh;80629;GA;13-04-1995;212-763-9690;17.13
500;Eisenhower;333 1/2 North Atherton Street APT 2;Boise;30129;WA;26-10-1981;690-389-2691;48.15
501;Carter;752 Monroe Street STE 2;Harrisburg;70778;KY;11-11-1975;258-612-4306;78.68
502;Lincoln;316 North Broadway Street;Saint Paul;65048;VA;17-02-1984;402-184-7435;10.5
503;Clinton;821 Bowles Avenue;Columbia;53673;ND;26-05-1959;444-940-1818;7.4
504;Fillmore;424 East 1st Street;Oklahoma City;49685;MS;29-11-1976;283-820-1777;57.33
505;Quincy;309 3/4 N Kentwood;Olympia;31540;FL;16-08-1967;242-482-2575;70.06
506;Garfield;665 San Marcos NO 29;Nashville;40502;IN;07-01-1970;644-759-8071;92.37
507;Coolidge;458 W. Russell St.;Atlanta;23072;RI;22-10-1981;323-401-7879;107.14
508;Jefferson;449 Castillo Drive BLDG 33;Albany;44138;AL;31-07-1973;511-138-4772;68.28
509;Garfield;327 Katella Avenue UNIT 37;Sacramento;60295;NE;11-01-1997;739-886-4731;11.1
510;Ford;154 Cleveland Ave.;Lincoln;14680;MD;29-03-1980;306-441-2894;55.31
511;Polk;270 Steele Lane;Dover;36349;RI;02-12-1951;313-894-1993;48.99
512;Polk;407 Newbury Road;Des Moines;45488;WV;14-06-1995;588-687-3486;54.92
513;Harrison;614 1/4 Bayshore Freeway;Juneau;14431;IL;14-01-1954;583-902-8835;5.93
514;Polk;543 Castillo Drive;Montgomery;43592;RI;14-01-1966;264-890-3650;30.44
515;Harrison;341 Cerrillos Road STE 44;Montgomery;57344;WV;11-03-1985;206-593-8549;46.17
516;Adams;477 El Camino Real;Austin;80348;CA;20-03-1997;331-360-7540;115.23
517;Hayes;117 3/4 Jean de la Fontaine;Des Moines;38944;ND;15-09-1962;364-794-9724;114.96
518;Johnson;290 Steele Lane;Olympia;86285;KS;27-03-1964;927-242-9872;46.13
519;Hayes;297 Santa Ana Freeway;Trenton;87742;ID;15-12-1988;297-248-1193;6.05
520;Monroe;301 Harbor Dr;Indianapolis;78993;RI;06-11-1988;572-115-1694;48.88
521;McKinley;216 1/4 North Atherton Street;Indianapolis;28952;NV;06-05-1961;694-578-3850;93.96
522;Van Buren;776 1/4 Katella Avenue STE 41;Atlanta;83430;OR;18-10-1950;993-302-5961;36.15
523;Quincy;828 Cerrillos Road;Frankfort;83771;OH;01-11-1982;856-586-5753;55.32
524;Carter;54 French Camp Turnpike Road;Jackson;55689;UT;23-06-1960;365-159-1558;17.36
525;Johnson;944 San Marcos;Des Moines;50864;MS;24-04-1953;583-876-4722;53.01
526;Fillmore;406 Monroe Street STE 46;Salt Lake City;18485;NH;10-01-1987;416-840-5520;71.81
527;Arthur;745 1/2 S Rustle St;Albany;12340;ID;28-11-1997;294-420-2632;57.67
528;Reagan;116 1/2 San Ysidro Blvd BLDG 8;Tallahassee;23639;KS;14-12-1967;998-562-7665;117.81
529;Jackson;373 Santa Rosa North;Jackson;81933;DE;04-07-1992;313-190-2263;16.47
530;Harrison;610 Apalachee Parkway;Salem;76814;DE;09-07-1962;768-320-5163;62.33
531;Wilson;448 3/4 Fontaine Road;Tallahassee;42668;KY;27-07-1962;454-417-6470;57.26
532;Roosevelt;70 1/4 Via Real;Boise;41472;MT;12-02-1971;409-423-4579;56.83
533;Quincy;317 Tully Road East;Trenton;36944;MN;20-07-1975;422-772-3874;26.49
534;Monroe;384 East 1st Street;Lansing;62190;AK;23-09-1966;206-835-3369;78.23
535;Roosevelt;616 East 1st Street;Juneau;76410;UT;03-01-1983;982-368-7494;105.88
536;Ford;872 S Rustle St;Raleigh;53414;CA;30-09-1976;813-572-9481;35.49
537;Jefferson;813 1/2 Erringer Road;Topeka;80793;NM;25-08-1984;381-118-1637;9.19
538;Adams;747 Richmond Hill;Trenton;29014;AR;14-04-1969;244-574-8804;7.22
539;Eisenhower;862 Newbury Road;Salem;52159;HI;19-06-1986;813-320-1245;83.3
540;Reagan;719 Fairview Avenue;Richmond;30710;LA;11-03-1982;310-334-5793;41.11
541;Jefferson;680 Castillo Drive;Hartford;63329;AZ;03-03-1957;583-941-3452;75.69
542;Roosevelt;294 East Calle Primera STE 28;Topeka;12696;NE;15-12-1984;727-394-7018;97.57
543;Reagan;842 Fontaine Road STE 46;Montpelier;12853;WV;10-02-1951;765-612-4451;6.26
544;Van Buren;463 Carpinteria Avenue APT 46;Denver;16799;ID;07-09-1983;927-506-6280;52.52
545;Adams;720 1/2 San Diego Freeway;Columbus;49958;VA;09-11-1953;831-481-8085;95.62
546;Washington;45 Harry S Truman Blvd;Bismarck;64617;ID;29-04-1979;207-629-5509;91.08
547;Johnson;804 Monroe Street;Madison;37868;OK;17-08-1978;419-364-8150;75.35
548;Taylor;696 Santa Ana Freeway;Hartford;19898;OR;12-05-1977;632-416-1184;76.36
549;Van Buren;99 Pacific Hwy S;Augusta;16591;NH;11-10-1993;531-996-8596;20.75
550;Jefferson;945 Bowles Avenue;Nashville;20521;NC;16-02-1971;526-297-1599;86.17
